Identifier,SMILES,Synthesis Procedure,Optical Measurements,Absorption Wavelength (nm),Emission Wavelength (nm),Photoluminescence Quantum Yield,Photoluminescence Lifetime (ns),Spectral Gain Factor (cm^2 s),Emission Gain Cross Section (cm^2)
A008B056C098,c1ccc(-n2c3ccccc3c3cc(-c4ccc(-c5ccc(-c6ccc(-c7ccc8c(c7)c7ccccc7n8-c7ccccc7)s6)nc5)s4)ccc32)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A008B056C060,Fc1cc(-c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)s2)cc(F)c1-c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)s1,Second-Generation Conditions,Full Characterization,300.1890812457546,385.4421431325997,0.3878405322453758,0.755303723693609,,8.778120543611825e-17
A008B056C089,Cc1cc(-c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)s2)cnc1-c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)s1,Second-Generation Conditions,Failed Synthesis,,,,,,
A008B056C091,COc1cc(-c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)s2)ncc1-c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)s1,Second-Generation Conditions,Failed Synthesis,,,,,,
A008B059C027,c1ccc(-n2c3ccccc3c3cc(-c4ccc5oc(-c6sc(-c7cc8cc(-c9ccc%10c(c9)c9ccccc9n%10-c9ccccc9)ccc8o7)c7c6OCCO7)cc5c4)ccc32)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A008B059C146,c1ccc(-n2c3ccccc3c3cc(-c4ccc5oc(-c6ccc(-c7ccc(-c8cc9cc(-c%10ccc%11c(c%10)c%10ccccc%10n%11-c%10ccccc%10)ccc9o8)s7)s6)cc5c4)ccc32)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A008B059C005,CC1(C)c2cc(-c3cc4cc(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5)ccc4o3)ccc2-c2ccc(-c3cc4cc(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5)ccc4o3)cc21,Second-Generation Conditions,Full Characterization,370.644741107316,400.9895260376413,0.7947190678059018,1.1976917062763053,,1.7760486993341595e-16
A008B059C011,c1ccc(-n2c3ccccc3c3cc(-c4ccc5oc(-c6cc7sc(-c8cc9cc(-c%10ccc%11c(c%10)c%10ccccc%10n%11-c%10ccccc%10)ccc9o8)cc7s6)cc5c4)ccc32)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A008B059C145,C(=C/c1ccc(-c2cc3cc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)ccc3o2)cc1)c1ccc(-c2cc3cc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)ccc3o2)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A014B058C020,COc1cc(/C=C/c2ccc(-c3ccc(N(C)C)cc3)cc2)c(OC)cc1/C=C/c1ccc(-c2ccc(N(C)C)cc2)cc1,Second-Generation Conditions,Poor Yield,,,,,,
A008B056C016,c1ccc(-n2c3ccccc3c3cc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc%10c(c9)c9ccccc9n%10-c9ccccc9)s8)cc7)cc6)cc5)s4)ccc32)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A008B056C017,Cc1cc(-c2ccc(-c3ccc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)s3)cc2)c(C)cc1-c1ccc(-c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)s2)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A008B056C020,COc1cc(-c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)s2)c(OC)cc1-c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)s1,Second-Generation Conditions,Failed Synthesis,,,,,,
A018B042C132,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(C#N)c(-c4c(C)nn(C)c4-c4cc(-c5ccc(N(c6ccc(C)cc6)c6ccc(C)cc6)cc5)ccc4C#N)c3)cc2)cc1,Second-Generation Conditions,Full Characterization,368.3058695197308,562.4528963892126,0.3098980546248947,3.939815862694573,,3.1673061817050305e-17
A021B057C097,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2cscc2-c2cnc(-c3cscc3-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)cn2)cc1,Second-Generation Conditions,Poor Emission,311.1881986383553,,,,,
A023B040C002,COc1ccc2c(c1)N(c1ccc(-c3ncccc3-c3ccc(-c4cccnc4-c4ccc(N5c6ccccc6Sc6ccc(OC)cc65)cc4)cc3)cc1)c1ccccc1S2,Second-Generation Conditions,Failed Synthesis,,,,,,
A022B034C129,Cc1cc(-c2ccc(N3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)ccc1-c1cc(C)c(-c2ccc(-c3ccc(N4c5ccccc5Sc5ccc(C(F)(F)F)cc54)cc3)cc2C)nn1,Second-Generation Conditions,Full Characterization,300.1890812457546,489.813368846955,0.0994310821915403,0.6769340522304855,,3.523120795261724e-17
A022B042C025,N#Cc1ccc(-c2ccc(N3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)cc1-c1ccc(-c2cc(-c3ccc(N4c5ccccc5Sc5ccc(C(F)(F)F)cc54)cc3)ccc2C#N)s1,Second-Generation Conditions,Failed Synthesis,,,,,,
A022B044C007,FC(F)(F)c1ccc2c(c1)N(c1ccc(-c3ccc(-c4ccc5c(c4)[nH]c4cc(-c6ccc(-c7ccc(N8c9ccccc9Sc9ccc(C(F)(F)F)cc98)cc7)nc6)ccc45)cn3)cc1)c1ccccc1S2,Second-Generation Conditions,Full Characterization,326.87607280555886,474.4359245684383,0.0217841564780499,3.343003431659992,,1.619576868437201e-18
A022B056C004,Fc1c(F)c(-c2c(F)c(F)c(-c3ccc(-c4ccc(N5c6ccccc6Sc6ccc(C(F)(F)F)cc65)cc4)s3)c(F)c2F)c(F)c(F)c1-c1ccc(-c2ccc(N3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)s1,Second-Generation Conditions,Failed Synthesis,,,,,,
A022B059C005,CC1(C)c2cc(-c3cc4cc(-c5ccc(N6c7ccccc7Sc7ccc(C(F)(F)F)cc76)cc5)ccc4o3)ccc2-c2ccc(-c3cc4cc(-c5ccc(N6c7ccccc7Sc7ccc(C(F)(F)F)cc76)cc5)ccc4o3)cc21,Second-Generation Conditions,Failed Synthesis,,,,,,
A022B059C145,FC(F)(F)c1ccc2c(c1)N(c1ccc(-c3ccc4oc(-c5ccc(/C=C/c6ccc(-c7cc8cc(-c9ccc(N%10c%11ccccc%11Sc%11ccc(C(F)(F)F)cc%11%10)cc9)ccc8o7)cc6)cc5)cc4c3)cc1)c1ccccc1S2,Second-Generation Conditions,Full Characterization,300.1890812457546,472.8965552730122,0.0248001495172282,1.395030649572696,,4.813531447688918e-18
A023B044C145,COc1ccc2c(c1)N(c1ccc(-c3ccc(-c4ccc(/C=C/c5ccc(-c6ccc(-c7ccc(N8c9ccccc9Sc9ccc(OC)cc98)cc7)nc6)cc5)cc4)cn3)cc1)c1ccccc1S2,Second-Generation Conditions,Failed Synthesis,,,,,,
A026B031C038,COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4cc(C)c(-c5ccc(-c6ccc(-c7ccc(-c8cc(C)c(-c9ccc(-n%10c%11cc(OC)ccc%11c%11ccc(OC)cc%11%10)cc9)cc8C)s7)s6)s5)cc4C)cc3)c2c1,Second-Generation Conditions,Failed Synthesis,,,,,,
A026B037C027,COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4ccc(-c5sc(-c6ccc(-c7ccc(-n8c9cc(OC)ccc9c9ccc(OC)cc98)cc7)cc6)c6c5OCCO6)cc4)cc3)c2c1,Second-Generation Conditions,Failed Synthesis,,,,,,
A026B058C042,COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4ccc(/C=C/c5cc(O)c(/C=C/c6ccc(-c7ccc(-n8c9cc(OC)ccc9c9ccc(OC)cc98)cc7)cc6)cc5O)cc4)cc3)c2c1,Second-Generation Conditions,Failed Synthesis,,,,,,
A026B064C016,COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc(-c%11ccc(-n%12c%13cc(OC)ccc%13c%13ccc(OC)cc%13%12)cc%11)s%10)s9)cc8)cc7)cc6)s5)s4)cc3)c2c1,Second-Generation Conditions,Failed Synthesis,,,,,,
A029B031C038,COc1ccc2c3ccccc3n(-c3ccc(-c4cc(C)c(-c5ccc(-c6ccc(-c7ccc(-c8cc(C)c(-c9ccc(-n%10c%11ccccc%11c%11ccc(OC)cc%11%10)cc9)cc8C)s7)s6)s5)cc4C)cc3)c2c1,Second-Generation Conditions,Failed Synthesis,,,,,,
A029B037C146,COc1ccc2c3ccccc3n(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-n9c%10ccccc%10c%10ccc(OC)cc%109)cc8)cc7)s6)s5)cc4)cc3)c2c1,Second-Generation Conditions,Poor Emission,300.1890812457546,,,,,
A029B056C005,COc1ccc2c3ccccc3n(-c3ccc(-c4ccc(-c5ccc6c(c5)C(C)(C)c5cc(-c7ccc(-c8ccc(-n9c%10ccccc%10c%10ccc(OC)cc%109)cc8)s7)ccc5-6)s4)cc3)c2c1,Second-Generation Conditions,Failed Synthesis,,,,,,
A029B056C007,COc1ccc2c3ccccc3n(-c3ccc(-c4ccc(-c5ccc6c(c5)[nH]c5cc(-c7ccc(-c8ccc(-n9c%10ccccc%10c%10ccc(OC)cc%109)cc8)s7)ccc56)s4)cc3)c2c1,Second-Generation Conditions,Failed Synthesis,,,,,,
A029B056C001,COc1ccc2c3ccccc3n(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-n9c%10ccccc%10c%10ccc(OC)cc%109)cc8)s7)cc6)cc5)s4)cc3)c2c1,Second-Generation Conditions,Failed Synthesis,,,,,,
A029B056C016,COc1ccc2c3ccccc3n(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-n%10c%11ccccc%11c%11ccc(OC)cc%11%10)cc9)s8)cc7)cc6)cc5)s4)cc3)c2c1,Second-Generation Conditions,Failed Synthesis,,,,,,
A029B056C087,COc1ccc2c3ccccc3n(-c3ccc(-c4ccc(-c5cc(C)c(-c6ccc(-c7ccc(-n8c9ccccc9c9ccc(OC)cc98)cc7)s6)s5)s4)cc3)c2c1,Second-Generation Conditions,Full Characterization,300.1890812457546,417.2824591014386,0.1791658091381071,0.6512634027709661,,5.130851566829239e-17
A029B056C145,COc1ccc2c3ccccc3n(-c3ccc(-c4ccc(-c5ccc(/C=C/c6ccc(-c7ccc(-c8ccc(-n9c%10ccccc%10c%10ccc(OC)cc%109)cc8)s7)cc6)cc5)s4)cc3)c2c1,Second-Generation Conditions,Failed Synthesis,,,,,,
A032B045C129,Cc1cc(-c2cncc(-c3ccc4c(ccn4C(=O)OC(C)(C)C)c3)c2)nnc1-c1cncc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c1,Second-Generation Conditions,Poor Yield,,,,,,
A032B057C031,CC(C)(C)OC(=O)n1ccc2cc(-c3cscc3-c3ccc(-c4cscc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)nn3)ccc21,Second-Generation Conditions,Failed Synthesis,,,,,,
A032B064C094,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc9c(ccn9C(=O)OC(C)(C)C)c8)s7)s6)o5)s4)s3)ccc21,Second-Generation Conditions,Full Characterization,300.1890812457546,417.2824591014386,0.1018283758099673,0.5310771372981692,,2.183304560407229e-17
A034B037C100,c1ccc(-c2ccc(-n3c4ccccc4c4ccc(-c5ccc(-c6cnc(-c7ccc(-c8ccc9c%10ccccc%10n(-c%10ccc(-c%11ccccc%11)cc%10)c9c8)cc7)s6)cc5)cc43)cc2)cc1,Second-Generation Conditions,Full Characterization,374.5413817705088,467.5064360604953,0.5721248400005755,1.0481203281055178,,1.5105824209099586e-16
A034B037C011,c1ccc(-c2ccc(-n3c4ccccc4c4ccc(-c5ccc(-c6cc7sc(-c8ccc(-c9ccc%10c%11ccccc%11n(-c%11ccc(-c%12ccccc%12)cc%11)c%10c9)cc8)cc7s6)cc5)cc43)cc2)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A034B042C010,N#Cc1ccc(-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)cc1-c1ccc2cc(-c3cc(-c4ccc5c6ccccc6n(-c6ccc(-c7ccccc7)cc6)c5c4)ccc3C#N)ccc2c1,Second-Generation Conditions,Failed Synthesis,,,,,,
A034B042C017,Cc1cc(-c2ccc(-c3cc(-c4ccc5c6ccccc6n(-c6ccc(-c7ccccc7)cc6)c5c4)ccc3C#N)cc2)c(C)cc1-c1ccc(-c2cc(-c3ccc4c5ccccc5n(-c5ccc(-c6ccccc6)cc5)c4c3)ccc2C#N)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A034B042C001,N#Cc1ccc(-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)cc1-c1ccc(-c2ccc(-c3cc(-c4ccc5c6ccccc6n(-c6ccc(-c7ccccc7)cc6)c5c4)ccc3C#N)cc2)cc1,Second-Generation Conditions,Instrument Failure,,,,,,
A034B044C011,c1ccc(-c2ccc(-n3c4ccccc4c4ccc(-c5ccc(-c6cc7sc(-c8ccc(-c9ccc%10c%11ccccc%11n(-c%11ccc(-c%12ccccc%12)cc%11)c%10c9)nc8)cc7s6)cn5)cc43)cc2)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A034B056C017,Cc1cc(-c2ccc(-c3ccc(-c4ccc5c6ccccc6n(-c6ccc(-c7ccccc7)cc6)c5c4)s3)cc2)c(C)cc1-c1ccc(-c2ccc(-c3ccc4c5ccccc5n(-c5ccc(-c6ccccc6)cc5)c4c3)s2)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A034B056C016,c1ccc(-c2ccc(-n3c4ccccc4c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(-c%10ccc%11c%12ccccc%12n(-c%12ccc(-c%13ccccc%13)cc%12)c%11c%10)s9)cc8)cc7)cc6)s5)cc43)cc2)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A034B058C032,FC(F)(F)c1cc(/C=C/c2ccc(-c3ccc4c5ccccc5n(-c5ccc(-c6ccccc6)cc5)c4c3)cc2)ncc1/C=C/c1ccc(-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A034B058C096,O=C(O)c1cc(/C=C/c2ccc(-c3ccc4c5ccccc5n(-c5ccc(-c6ccccc6)cc5)c4c3)cc2)ncc1/C=C/c1ccc(-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)cc1,Second-Generation Conditions,Full Characterization,393.99686262541576,543.4018242255393,0.4238891276536218,1.2610207659242043,,8.81013163542167e-17
A034B059C011,c1ccc(-c2ccc(-n3c4ccccc4c4ccc(-c5ccc6oc(-c7cc8sc(-c9cc%10cc(-c%11ccc%12c%13ccccc%13n(-c%13ccc(-c%14ccccc%14)cc%13)c%12c%11)ccc%10o9)cc8s7)cc6c5)cc43)cc2)cc1,Second-Generation Conditions,Full Characterization,300.1890812457546,445.13738224084034,0.1390973217391364,1.6666696569305732,,1.9007619498277728e-17
A034B059C005,CC1(C)c2cc(-c3cc4cc(-c5ccc6c7ccccc7n(-c7ccc(-c8ccccc8)cc7)c6c5)ccc4o3)ccc2-c2ccc(-c3cc4cc(-c5ccc6c7ccccc7n(-c7ccc(-c8ccccc8)cc7)c6c5)ccc4o3)cc21,Second-Generation Conditions,Full Characterization,300.1890812457546,401.7661190724453,0.1510257436471126,1.005620335694891,,2.773368765853822e-17
A035B037C016,c1ccc(-c2ccc3c(c2)c2cc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc%10c(c9)c9cc(-c%11ccccc%11)ccc9n%10-c9ccccc9)cc8)cc7)cc6)cc5)cc4)ccc2n3-c2ccccc2)cc1,Second-Generation Conditions,Full Characterization,300.1890812457546,389.3317607893373,0.1115173524114509,1.542919368347031,,1.391425973923798e-17
A035B042C002,N#Cc1ccc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)cc1-c1ccc(-c2cc(-c3ccc4c(c3)c3cc(-c5ccccc5)ccc3n4-c3ccccc3)ccc2C#N)cc1,Second-Generation Conditions,Full Characterization,300.1890812457546,468.2766746835837,0.5455345389278796,4.9754738746986416,,2.6204789776735896e-17
A035B042C059,CCc1cc(-c2cc(-c3ccc4c(c3)c3cc(-c5ccccc5)ccc3n4-c3ccccc3)ccc2C#N)ccc1-c1cc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)ccc1C#N,Second-Generation Conditions,Full Characterization,300.1890812457546,450.5424973851648,0.5352019124441847,4.087337583515009,,3.074930614232699e-17
A035B056C017,Cc1cc(-c2ccc(-c3ccc(-c4ccc5c(c4)c4cc(-c6ccccc6)ccc4n5-c4ccccc4)s3)cc2)c(C)cc1-c1ccc(-c2ccc(-c3ccc4c(c3)c3cc(-c5ccccc5)ccc3n4-c3ccccc3)s2)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A035B056C016,c1ccc(-c2ccc3c(c2)c2cc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc%10c(c9)c9cc(-c%11ccccc%11)ccc9n%10-c9ccccc9)s8)cc7)cc6)cc5)s4)ccc2n3-c2ccccc2)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A035B056C098,c1ccc(-c2ccc3c(c2)c2cc(-c4ccc(-c5ccc(-c6ccc(-c7ccc8c(c7)c7cc(-c9ccccc9)ccc7n8-c7ccccc7)s6)nc5)s4)ccc2n3-c2ccccc2)cc1,Second-Generation Conditions,Full Characterization,300.1890812457546,452.0861510923162,0.5276423066521383,1.5856970307880345,,8.740240694067627e-17
A035B056C001,c1ccc(-c2ccc3c(c2)c2cc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc9c(c8)c8cc(-c%10ccccc%10)ccc8n9-c8ccccc8)s7)cc6)cc5)s4)ccc2n3-c2ccccc2)cc1,Second-Generation Conditions,Poor Emission,300.1890812457546,,,,,
A035B056C097,c1ccc(-c2ccc3c(c2)c2cc(-c4ccc(-c5cnc(-c6ccc(-c7ccc8c(c7)c7cc(-c9ccccc9)ccc7n8-c7ccccc7)s6)cn5)s4)ccc2n3-c2ccccc2)cc1,Second-Generation Conditions,Full Characterization,300.1890812457546,397.1054521747032,0.069950736482288,1.978846927741559,,1.0491415075078693e-17
A035B056C005,CC1(C)c2cc(-c3ccc(-c4ccc5c(c4)c4cc(-c6ccccc6)ccc4n5-c4ccccc4)s3)ccc2-c2ccc(-c3ccc(-c4ccc5c(c4)c4cc(-c6ccccc6)ccc4n5-c4ccccc4)s3)cc21,Second-Generation Conditions,Failed Synthesis,,,,,,
A036B040C013,c1ccc(N(c2ccccc2)c2cccc(-c3ncccc3-c3cnc(-c4cccnc4-c4cccc(N(c5ccccc5)c5ccccc5)c4)c4nsnc34)c2)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A036B064C019,Fc1c(F)c(-c2ccc(-c3ccc(-c4cccc(N(c5ccccc5)c5ccccc5)c4)s3)s2)c(F)c(F)c1-c1ccc(-c2ccc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)s2)s1,Second-Generation Conditions,Failed Synthesis,,,,,,
A037B042C005,CC1(C)c2cc(-c3cc(-c4cccc(-n5c6ccccc6c6ccccc65)c4)ccc3C#N)ccc2-c2ccc(-c3cc(-c4cccc(-n5c6ccccc6c6ccccc65)c4)ccc3C#N)cc21,Second-Generation Conditions,Full Characterization,325.3086167922433,487.5086354876472,0.0582570007964279,1.1067311989956916,,1.1349939346714123e-17
A037B064C058,CCCCCCc1cc(-c2ccc(-c3ccc(-c4cccc(-n5c6ccccc6c6ccccc65)c4)s3)s2)c(CCCCCC)cc1-c1ccc(-c2ccc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)s2)s1,Second-Generation Conditions,Failed Synthesis,,,,,,
A037B064C055,Cc1c(-c2ccc(-c3ccc(-c4cccc(-n5c6ccccc6c6ccccc65)c4)s3)s2)ccc(-c2ccc(-c3ccc(-c4cccc(-n5c6ccccc6c6ccccc65)c4)s3)s2)c1C,Second-Generation Conditions,Poor Emission,300.1890812457546,,,,,
A038B034C145,Cc1cc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)ccc1-c1ccc(/C=C/c2ccc(-c3ccc(-c4ccc5c6ccccc6n(-c6ccccc6)c5c4)cc3C)cc2)cc1,Second-Generation Conditions,Full Characterization,310.4030282422826,393.2195304476535,0.3130790996265216,1.119732393805931,,6.563694252208817e-17
A038B037C011,c1ccc(-n2c3ccccc3c3ccc(-c4ccc(-c5cc6sc(-c7ccc(-c8ccc9c%10ccccc%10n(-c%10ccccc%10)c9c8)cc7)cc6s5)cc4)cc32)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A038B042C007,N#Cc1ccc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)cc1-c1ccc2c(c1)[nH]c1cc(-c3cc(-c4ccc5c6ccccc6n(-c6ccccc6)c5c4)ccc3C#N)ccc12,Second-Generation Conditions,Full Characterization,315.11294102455093,445.13738224084034,0.2988841448291327,1.1902553934170252,,4.742211544731221e-17
A038B042C094,N#Cc1ccc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)cc1-c1ccc(-c2cc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)ccc2C#N)o1,Second-Generation Conditions,Full Characterization,300.1890812457546,440.5015450408645,0.3829179798180586,1.060349189191508,,7.715695987118111e-17
A038B044C025,c1ccc(-n2c3ccccc3c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc8c9ccccc9n(-c9ccccc9)c8c7)nc6)s5)cn4)cc32)cc1,Second-Generation Conditions,Full Characterization,300.1890812457546,445.13738224084034,0.4194228755340766,0.715792657758813,,1.9416364937768735e-16
A038B044C007,c1ccc(-n2c3ccccc3c3ccc(-c4ccc(-c5ccc6c(c5)[nH]c5cc(-c7ccc(-c8ccc9c%10ccccc%10n(-c%10ccccc%10)c9c8)nc7)ccc56)cn4)cc32)cc1,Second-Generation Conditions,Full Characterization,300.1890812457546,411.07947055914326,0.6877938674394022,1.149969682363691,,1.3963609936836516e-16
A038B044C027,c1ccc(-n2c3ccccc3c3ccc(-c4ccc(-c5sc(-c6ccc(-c7ccc8c9ccccc9n(-c9ccccc9)c8c7)nc6)c6c5OCCO6)cn4)cc32)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A038B044C011,c1ccc(-n2c3ccccc3c3ccc(-c4ccc(-c5cc6sc(-c7ccc(-c8ccc9c%10ccccc%10n(-c%10ccccc%10)c9c8)nc7)cc6s5)cn4)cc32)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A038B044C145,C(=C/c1ccc(-c2ccc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)nc2)cc1)c1ccc(-c2ccc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)nc2)cc1,Second-Generation Conditions,Full Characterization,360.50482507421344,437.4095092251301,0.7276236646092342,0.9736845359470756,,1.7772769301663938e-16
A038B056C005,CC1(C)c2cc(-c3ccc(-c4ccc5c6ccccc6n(-c6ccccc6)c5c4)s3)ccc2-c2ccc(-c3ccc(-c4ccc5c6ccccc6n(-c6ccccc6)c5c4)s3)cc21,Second-Generation Conditions,Failed Synthesis,,,,,,
A038B056C020,COc1cc(-c2ccc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)s2)c(OC)cc1-c1ccc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)s1,Second-Generation Conditions,Failed Synthesis,,,,,,
A038B058C004,Fc1c(F)c(-c2c(F)c(F)c(/C=C/c3ccc(-c4ccc5c6ccccc6n(-c6ccccc6)c5c4)cc3)c(F)c2F)c(F)c(F)c1/C=C/c1ccc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A038B056C016,c1ccc(-n2c3ccccc3c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc%10c%11ccccc%11n(-c%11ccccc%11)c%10c9)s8)cc7)cc6)cc5)s4)cc32)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A038B058C044,O=S(=O)(F)c1cc(/C=C/c2ccc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)cc2)ccc1/C=C/c1ccc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)cc1,Second-Generation Conditions,Full Characterization,314.32814049141007,403.3190834085672,0.3768667112092215,1.2165246828526373,,7.033463057041272e-17
A038B058C064,N#CCc1cc(/C=C/c2ccc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)cc2)ccc1/C=C/c1ccc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)cc1,Second-Generation Conditions,Full Characterization,378.4361741800912,469.8169303348829,0.8155952737129264,1.1803076015677554,,1.863478448916577e-16
A038B058C092,Cc1cc(/C=C/c2ccc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)cc2)ncc1/C=C/c1ccc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A038B058C117,Fc1ncc(/C=C/c2ccc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)cc2)cc1/C=C/c1ccc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A038B058C021,FC(F)(F)c1cc(/C=C/c2ccc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)cc2)ccc1/C=C/c1ccc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)cc1,Second-Generation Conditions,Failed Synthesis,,,,,,
A038B058C032,FC(F)(F)c1cc(/C=C/c2ccc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)cc2)ncc1/C=C/c1ccc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)cc1,Second-Generation Conditions,Full Characterization,317.46689880027446,486.74024333184616,0.5556567873145122,1.2998447553847086,,1.2245245929642787e-16
A038B058C080,C(=C/c1nnc(/C=C/c2ccc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)cc2)s1)\c1ccc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)cc1,Second-Generation Conditions,Full Characterization,300.1890812457546,471.3568905299264,0.7510277750195501,1.1052446574728605,,1.987803889089254e-16
A038B059C090,COc1cc(-c2cc3cc(-c4ccc5c6ccccc6n(-c6ccccc6)c5c4)ccc3o2)c(F)cc1-c1cc2cc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)ccc2o1,Second-Generation Conditions,Full Characterization,366.74625212335775,395.5513052313373,0.7784721409215482,1.1525519611316626,,1.915607598711343e-16
