smiles,Gain Cross Section (cm^2),Quantum Yield,Emission Lifetime (ns),Spectral Gain Factor (cm^2 s),Emission Wavelength (nm)
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3cccc(F)c3-c3cc(-c4c(F)cccc4-c4ccc(N(c5ccc(OC)cc5)c5ccc(OC)cc5)cc4)c4nccn4c3)cc2)cc1,8.481829281807686e-18,0.21377172292438382,6.356689215116292,5.979229121218507e-25,475.9749984205025
Nc1[nH]nc(-c2cc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)c3ccccc3c2F)c1-c1cc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)c2ccccc2c1F,1.720563685560578e-17,0.2321145489756753,1.6049224442447325,4.972977152939658e-25,417.2824591014386
C(=C/c1cccc(-c2cccc(-c3cccc(/C=C/c4ccc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)cc4)n3)n2)n1)\c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,1.2154451709635269e-17,0.06095097157415237,1.1351939254546408,5.318173795279666e-25,445.13738224084034
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ncccc3-c3cc(C)c(-c4cccnc4-c4ccc(N(c5ccc(OC)cc5)c5ccc(OC)cc5)cc4)cc3C)cc2)cc1,5.480963418526182e-18,0.1102855606225505,1.1749361931064612,1.3138175186874704e-25,387.7761354902135
Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(-c4cc(-c5ccc(-c6ccc(N(c7ccc(C)cc7)c7ccc(C)cc7)cc6)nc5)c(N)nn4)cn3)cc2)cc1,7.753284826705067e-17,0.5944773104503192,1.8323762931623049,5.377094110557728e-25,420.3821797410853
CCOC(=O)c1cc(-c2ccc(N(c3ccc(C)cc3)c3ccc(C)cc3)cc2)cc(-c2ccc(-c3cc(C(=O)OCC)cc(-c4ccc(N(c5ccc(C)cc5)c5ccc(C)cc5)cc4)c3)c(C)c2)c1,3.60691973802962e-18,0.025755909452094935,2.018746274288261,7.207872116842842e-25,540.3493717731172
COc1c(-c2cc(C)c(-c3ccc4c(c3)c3cc(-c5ccccc5)ccc3n4-c3ccccc3)cc2C)cc(N)cc1-c1cc(C)c(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)cc1C,1.2056775032750804e-17,0.0478926666735086,1.3502765527594038,7.648343464376967e-25,385.4421431325997
COc1cc(-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)cc(-c2csc(-c3cc(OC)cc(-c4ccc5c6ccccc6n(-c6ccc(-c7ccccc7)cc6)c5c4)c3)n2)c1,1.3744017599829092e-17,0.037353492167517974,0.5107674113382815,4.342404442627488e-25,405.64797558709427
C(=C/c1ccc(/C=C/c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2nsnc12)\c1ccc(-n2c3ccccc3c3ccccc32)cc1,9.21892354585624e-17,0.9007011720422693,5.356457609405307,1.346018525443066e-24,611.0134813022098
C(=C/c1ccccc1-c1ccccc1/C=C/c1ccc(-n2c3ccccc3c3ccccc32)cc1)\c1ccc(-n2c3ccccc3c3ccccc32)cc1,2.928243460629349e-17,0.2645076480514106,1.8320890420120655,4.648243256891254e-25,449.7705597156153
CN(C)c1ccc(-c2cscc2-c2cc(OC(F)(F)F)cc(-c3cscc3-c3ccc(N(C)C)cc3)c2N)cc1,6.316894060774936e-20,0.003995424100893114,nan,nan,nan
FC(F)(F)c1cc(-c2ccc(-c3cc(-c4ccc5c6ccccc6n(-c6ccccc6)c5c4)cc(C(F)(F)F)c3)c(C(F)(F)F)c2)cc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)c1,7.910628327808345e-18,0.2853661163972741,8.869090161027305,5.568533427652942e-25,405.64797558709427
Fc1ccc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)cc1-c1ccc(-c2cc(-c3ccc4c(c3)c3cc(-c5ccccc5)ccc3n4-c3ccccc3)ccc2F)c2nsnc12,1.1364259485986112e-20,0.00911847472549606,nan,nan,nan
COc1ccc(-c2ccc(N(c3ccc(C)cc3)c3ccc(C)cc3)cc2)c(-c2cocc2-c2cc(OC)ccc2-c2ccc(N(c3ccc(C)cc3)c3ccc(C)cc3)cc2)c1,4.034325041076581e-17,0.38889915315381424,2.3549002715053122,5.774461555109087e-25,445.13738224084034
c1ccc(-c2ccc3c(c2)c2cc(-c4ccccc4-c4ccccc4-c4c5ccccc5c(-c5c6ccccc6c(-c6ccccc6-c6ccccc6-c6ccc7c(c6)c6cc(-c8ccccc8)ccc6n7-c6ccccc6)c6ccccc56)c5ccccc45)ccc2n3-c2ccccc2)cc1,2.748573947578967e-17,0.09714409852898419,1.5137526235735723,9.636702019250868e-25,385.4421431325997
O=C1Nc2c(cc(-c3cc4cc(-c5ccc6c7ccccc7n(-c7ccc(-c8ccccc8)cc7)c6c5)ccc4o3)cc2-c2cc3cc(-c4ccc5c6ccccc6n(-c6ccc(-c7ccccc7)cc6)c5c4)ccc3o2)C1=O,1.3415251095923325e-17,0.2573702506117913,2.673223248577863,3.283489048255721e-25,392.4421243526405
Cc1cc(/C=C/c2ccc(-n3c4ccccc4c4ccccc43)cc2)c(C)cc1/C=C/c1ccc(-n2c3ccccc3c3ccccc32)cc1,2.197381226973723e-16,0.963290302346506,1.2432569989842444,6.619981163935093e-25,455.172571993872
CC(C)(C)OC(=O)n1ccc2cc(-c3ccc(F)c(F)c3-c3ccc4c(c3)C(=O)c3cc(-c5c(-c6ccc7c(ccn7C(=O)OC(C)(C)C)c6)ccc(F)c5F)ccc3-4)ccc21,9.542137772575043e-20,0.0012307562255990411,nan,nan,nan
COc1cc(-c2cc3cc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)ccc3o2)c(OC)cc1-c1cc2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc2o1,2.0396158681814598e-16,0.7535890034119428,1.0652278865518108,6.48692497410133e-25,405.64797558709427
COc1ccc2c(c1)N(c1ccc(-c3cccc(F)c3-c3ccc(-c4c(F)cccc4-c4ccc(N5c6ccccc6Sc6ccc(OC)cc65)cc4)nc3)cc1)c1ccccc1S2,5.19745010654004e-20,0.006219786613377289,nan,nan,nan
C(=C/c1cccc(-c2cccc(/C=C/c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)n1)\c1ccc(-n2c3ccccc3c3ccccc32)cc1,5.989674471203687e-17,0.682421827909778,2.8466081278295676,6.0844299692263615e-25,454.4010775812333
Cc1cc(-c2cnc(-c3cc(C)cc(-c4ccc(N(C)C)c5ccccc45)c3)cn2)cc(-c2ccc(N(C)C)c3ccccc23)c1,1.9908094446509454e-20,0.008887813326050382,nan,nan,nan
Cc1cc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)ccc1-c1ccc(-c2ccc(-c3ccc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)cc3C)cc2N)c(N)c1,4.3713240227434665e-17,0.4587115747415056,2.2568594623817173,5.240928512695502e-25,420.3821797410853
CN(C)c1ccc(-c2cc(-c3ccc(-c4ccnc(-c5ccc(N(C)C)cc5)c4)c(F)c3)ccn2)cc1,2.478105327992511e-18,0.161960092015716,3.083667921126783,1.061602341199911e-25,387.7761354902135
CC(C)(C)OC(=O)n1ccc2cc(-c3ccc(-c4cnc(C#N)c(-c5ccc(-c6ccc7c(ccn7C(=O)OC(C)(C)C)c6)cc5)c4)cc3)ccc21,4.875217390773118e-18,0.13393636422797336,10.079171660720048,8.912684533501527e-25,560.9305081056582
Cc1cc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc(-c2nnc(-c3cc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)cc(C)c3F)s2)c1F,3.3234867297110446e-17,0.08746582373599077,1.1936944222761818,1.020542842358003e-24,385.4421431325997
Cc1ccc(-c2cncc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2)cc1-c1cncc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c1,6.5412078332956666e-18,0.08648218160041103,3.6284265986529167,6.188469546376263e-25,452.8578671309927
CC(C)(C)OC(=O)n1ccc2cc(-c3ccc(-c4cc(-c5ccc(-c6ccc7c(ccn7C(=O)OC(C)(C)C)c6)cc5)cc(N5CCC6(CC5)OCCO6)c4)cc3)ccc21,7.879974379090897e-17,0.17913014199532085,0.5791389096667758,5.775700002224075e-25,449.7705597156153
O=C1Nc2c(cc(-c3sc4ccccc4c3-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2-c2sc3ccccc3c2-c2ccc(N(c3ccccc3)c3ccccc3)cc2)C1=O,4.6986769604907954e-17,0.3380662980154916,1.9430789676407922,6.0764045308094395e-25,472.8965552730122
